"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"hfTpyLeNWA__8by0k8nvCw","pXV2CnFEtsk7qLbQzVS0lQ","BIqsItY0vyOshMpJ0I4cPg",5,0,0,0,"Going to college here in Pittsburgh, this is one of the go-to spots to get some homey Chinese food. Definitely recommend just getting some classic stir-fried veggies and and meat dish. Can't go wrong with simple and fresh ingredients cooked with no frills, just deliciousness. White rice. watercrest, and some chili beef and I was instantly home again.","2016-11-12 00:05:03"
"TU-ykXKq91foMurbe5nXfw","jDurNpXgRxiHQNK8k0cTlQ","QlAPX3c0Vm2dU_w3puIAIw",4,2,1,0,"Came into this little restaurant for lunch and was not disappointed. Don't thrown off by the outside of this restaurant; although the outside gave me a skeptical first thought, inside was a hidden gem. 

I ordered the mushroom broth during lunch hours which came with a plate of mixed vegetables and about 6-7 slices of beef for about $12. In the back of the restaurant theres a station with a variety of different sauces to pair with your meal, along with both unlimited egg and rice noodles. The mixed vegetable plate came with cabbage, corn, rice cakes, enoki mushrooms, lotus root, sausage, and a lot of other things. I loved the variety. The beef was thinly sliced and was not at all chewy. 

In addition to the hot pot, I ordered the bubble milk tea (~$4). The tea itself was very good with an authentic tea flavor, and just the right amount of sweetness; though, I did feel like more bubbles could have been added and the bubbles were of the harder side. 

All in all, I am so happy I tried this place because I always drove by it. An authentic experience with great food, at a decent price. Any one who hasn't tried hot pot should take a chance here!","2016-11-23 20:38:55"
"qjNfOKAnXhic7fbqKxJnEg","mm9WYrFhiNqvHCyhQKw3Mg","8LUKD_9rkJoUIIuT9uiDbA",4,2,1,3,"Pretty decent place for sushi and Chinese food. I think the sushi is better than the meals though so this is my preference when I come. They are located in the plaza with Giant Eagle and Walmart on Library Road in Bethel Park. The building is actually an old Pizza Hut. Staff is always friendly and the restaurant is very clean. It's never been crowded when I've been there but I've never gone on a Friday or Saturday night. There's several TVs and small sushi counter for seating too. Prices are very inexpensive, especially for lunch! I'll be back for more sushi!","2017-04-22 12:03:30"
"EXyPE78Es58-h6ON8KkZOQ","NzmoFvh-YIXSJU8_k6jgdA","a39B-BfbCipNkNH7vwCfug",5,0,0,0,"This place has some of the best authentic Chinese soups and dumplings I've ever had.  The broth they use is so refined and hella flavorful.  I've eaten here 3 or 4 times now and I'm hooked.  Don't be afraid to try some of the things that are written in on the menu, those are their ""specials"" at the time and they're pretty incredible.  In particular, the fish pickle soup was pretty outstanding!  The atmosphere is nice yet casual, good date spot.  Don't expect an elaborate menu.","2017-12-04 17:58:10"
"rwesBw4RHjPPnScACEhWGw","Ps1QyW4tSH2rO00DXIxUSw","QlAPX3c0Vm2dU_w3puIAIw",5,0,0,0,"Good, simple food. Since I've never eaten anything like this before, the staff was gracious enough to explain everything down to what some of the was and how to cook it!  Excellent!  Easy to get to and a local feel.","2017-09-10 23:58:10"
"o-J7e6vAahht1-J8LtwEvQ","s5p-lgOL0sz1XagkDffpug","QlAPX3c0Vm2dU_w3puIAIw",3,1,0,0,"This was my first time eating hot pot so I wasn't sure what to expect.  I picked the mushroom soup base with beef and my boyfriend got one of the spicy broths with seafood.  Our meat choices were brought to us a few minutes before the broths arrived at our table and there was a plentiful selection of veggies also.  I added noodles from the self serve bar and it made for a plentiful meal.","2017-11-09 13:11:29"
"MNNnxBeQ9HTqjT0CEQvszQ","VFxrLIlgApHIdOCrkAYIGA","5qtc1s-TKdgzPccKwY4SRw",2,3,2,1,"Their food continues to disappoint. I'm never sure what I'm getting because I never get what I order - it's always a mystery meal here. Last time, and probably my last time eating here, I got chow mein but it came in 2 different containers, was soupy and full of celery, and... there were no noodles. 

And now that it's winter, it's extremely cold inside. And dark. Also they have a $10 minumim on cards","2009-10-27 19:32:47"
"tu3vcp5eeFnsdi60weeTFA","mtGmYZ-k2YIqrVh0ek6ecg","BIqsItY0vyOshMpJ0I4cPg",3,0,0,0,"This is my go to place for takeout Chinese. They do Americanized Chinese food quite well, and they're always friendly and quick. I wish I could read their Chinese menu, though. The food that they prepare in restaurant off that menu (not the takeout English one) looks and smells absolutely amazing. If you know how to ask for it, do it!","2011-08-28 13:41:24"
"ypY1AAAEFeoS8Ufr5kYMEA","gPRCkga2uT4lKkeC--SMDw","QlAPX3c0Vm2dU_w3puIAIw",4,0,0,1,"This was pretty cool: you pick your broth and your meat (or meatless) and make your own ramen/noodle soup bowl right on a hot plate at your table. The servers will help you through the entire process and even make your dipping sauce if you need them to!","2016-06-01 18:38:29"
"lep5onoE0kGVV_M3yzG6gQ","0EtDRkGUMq2loGQXwHKsdA","QlAPX3c0Vm2dU_w3puIAIw",5,1,0,0,"Perfect food, kind stuff, super lunch price, great volume,so happy to be there. Will visit again! Mini Hot pot, strongly recommended!","2016-02-13 22:18:55"
"hM5Exex-GmD6MHmOJSRfcg","5QFws6LKMCZCgKHl8WR1jQ","JftoP9r6TT98v83hfY9RZw",2,1,0,0,"Got some takeout this weekend on our way to visit relatives.  Normally I wouldn't consider ordering blindly from someplace without seeing a menu (no website to be found), but my brother-in-law vouched for them and said it's good.  We ordered 3 entrees and a soup, and the bill came to about $25, which is pretty fair.  I saw on another review here that someone liked the Hunan Vegetables, so that's what I got.  They were pretty good.  My brother-in-law got the shrimp with lobster sauce, and my husband had general tso's chicken.  The hot and sour soup was probably the worst I've ever had.  Lots of sour, and no hot; plus it had some kind of meat in it, which was unpleasant and unexpected.  My biggest complaint is that they only gave us 1 pint of rice to share for 3 entrees.  Most other Chinese takeout places I've tried give you 1 pint of rice per entree.  It was definitely not enough.  I would give 1 star, but my husband loved his chicken.","2013-02-25 15:03:27"
"AlFIFA07xm_ULXMyhEAOaw","Edo7jP-dqpjNVRrfwelVBw","BIqsItY0vyOshMpJ0I4cPg",5,0,0,0,"The Saturday lunch staff was attentive and kind and there was a reasonable wait-time for the food.  Enjoyed a jasmine hot tea before addressing the very aromatic and spicy Chicken Chili Pot.  Loved it.  So much, in fact, that I had to keep coaching myself to slow down.  Planning to learn how to make that delectable Sichuan mala sauce at home. Thank you for such a satisfying, hot meal on a frigid January afternoon, How Lee.","2014-01-19 19:53:56"
"Kzl7fbiajDMB_6gou0TUMQ","MSkqGqB5BnQ6_3Oht4j2eA","8LUKD_9rkJoUIIuT9uiDbA",5,0,0,0,"Love this place! Great sushi and great diversity in the menu. Customer service is wonderful and we always enjoy ourselves when we dine there. It's usually busy and they do a strong take out service as well.  Add this place to your list of local favorites!","2017-02-12 00:42:56"
"tir73HkbDKcVxo3gffE-xg","4IlFpxJ-HU1iBKo89WV7IQ","BIqsItY0vyOshMpJ0I4cPg",4,1,0,0,"Take everyone's advice and order from the back page of the menu. Tons of great options there and if you are an authentic Chinese food fan you won't be let down. A lot of the items are as good as you can find in a Chinese cuisine hot bed like San Francisco. Order a bunch of items and eat family style! 

My friend wasn't so daring and tried something from the Americanized menu. It still looked really good though and the portions were huge. 

Prices are reasonable as most meals are under 10 bucks.","2011-07-01 17:09:30"
"_r-2i-p1GWf5n2eZwoWoJA","l7eQZWquYTSgV95j56It9Q","QlAPX3c0Vm2dU_w3puIAIw",5,2,1,1,"Came as a group of 3, none of us have ever experienced hot pot before. Our waitress was absolutely excellent in helping us through the menu and how to go about cooking our food. What a fun lunch! Prices are very fair for the amount and quality you receive, with unlimited sauces and noodles. We met the owner and she was so very kind and you could tell she loves her restaurant. We will definitely be back, and bringing friends!

Restaurant was very clean, noise level was low. By noon on Sunday the place was pretty much full!","2016-04-24 20:56:21"
"0USB15vCmxIq1Oz1xAOCFA","H5aoX5J-lxYc56ZbCSWnIQ","QlAPX3c0Vm2dU_w3puIAIw",5,0,0,0,"This place was so fun and so delicious! You get to choose your pot of boiling soup and your meat. they bring you a plate of raw meat and vegetables that you cook yourself at your table in your pot of boiling soup. Then they have a bar with all kinds of different sauces that you can mix together for your dipping sauce. They also have different types of noodles and potatoes that you can add to your boiling pot. This has to be by far one of my favorite restaurant experiences that we have had. And we just happened to go here based on the great reviews. Definitely go here if you are passing through Madison or live in Madison. I would definitely come back!","2018-07-27 18:08:00"
"ftiKupA-kR7VqQTdF3lXnA","QUKrYQ3MSA0Xbz8yejdxDA","8LUKD_9rkJoUIIuT9uiDbA",3,0,0,0,"Don't let the rough looking exterior fool you.  It is very acceptable inside.
Service is not great and not overly friendly.
Hot and sour soup was tasty and spicy.  You will like it if you like your H&S soup thin and clear.
The egg roll was hard as a rock and thick.  Tasty inside but watch your caps breaking it open.
General Tso's was good as long as you could find enough of the sauce to cover on the chicken.  The Chicken was not in  the dark sauce covered with yummy infused chicken I am used to in this dish.  The Very dried chicken is splattered with sauce and you have to dig it off the bottom of the plate .
This Resturant had the highest of recommendations from a group of individuals that I asked ""where is the best Chinese""?
Maybe I will return and give them another chance......NAW!","2018-07-18 17:18:50"
"wqhLWXG5wGN-q0_4gIc60A","wDEUVdBgVqNhqj5v3WFzYQ","8LUKD_9rkJoUIIuT9uiDbA",4,0,0,0,"Solid food, great lunch specials. I have eaten sushi and chinese here and have not been disappointed.","2018-04-29 02:10:39"
"dic1hfX_xshppp8T-zHopg","4ZpYSD0icecV3KqgzX0qQA","BIqsItY0vyOshMpJ0I4cPg",5,1,0,1,"After reading numerous positive, almost glowing reviews her on Yelp, I decided to give How Lee a try.  Boy, am I glad I did.  I stopped by on a Friday afternoon (still able to catch the lunch menu which ends at 3).  Boy, this is the Cantonese food for which I have been searching!

Authentic, plentiful and tasty!  I chose the Shrimp and Scallops Szechuan Style.  The lunch specials come with your choice of Wonton or Egg Drop or Hot and Sour Soup.  i chose the Hot and Sour Soup which was outstanding, just enough bite at the back of your tongue to remind you why it's called 'hot"" and sour.  The lunch portions are quite generous.  I took my order to go and there was enough food for a light dinner the next night.

I also chose two traditional eggs rolls.  They weren't bad, just uninteresting.  Perhaps a few water chestnuts or something with crunch would have made them more interesting.

All in all, excellent Chinese food and I'm sure I will be back often.","2012-08-19 03:00:31"
"1R5PW7HxU1oyHfYNIlmVGA","lNQ_QIvQZZZmGnHkbitIwg","BIqsItY0vyOshMpJ0I4cPg",4,0,0,0,"As suggested, I ordered of the Szechuan menu.  My son, not a real fan of spicy food ordered off the front part of the menu.  My dish (pork with garlic) was quite good - spicy but not burning, very flavorful.  We also had fish soup with pickles which was an accident, but excellent.  My son' chicken and broccoli was ok.  So, the four stars are for the menu on the back.

A good destination - though everyday noodles would be my first choice in the neighborhood.","2013-03-21 01:24:08"
"C7QKQ8ImH4DcaLr_1ypUAA","z5WyHcJ7_pDGZsb0k952yg","8LUKD_9rkJoUIIuT9uiDbA",5,0,0,0,"I love the Rice Inn, great Chinese and Thai food and don't miss the sushi bar. Attentive staff and the meals are moderately priced. This place is a must try for Thai food lovers!","2017-10-03 20:38:45"
