"word","n"
"sigh",43
"contrast",43
"energy",43
"pow",43
"8pm",43
"advised",43
"blowing",43
"carte",43
"executed",43
"journey",43
"ketchup",43
"mentor",43
"mixing",43
"napa",43
"replied",43
"tasteful",43
"wondered",43
"wooden",43
"rank",42
"bin",42
"hr",42
"produce",42
"stack",42
"draw",42
"human",42
"code",42
"ride",42
"viet",42
"buffalo",42
"carefully",42
"central",42
"chatting",42
"corporate",42
"cultural",42
"dc",42
"gooey",42
"imo",42
"instant",42
"malaysian",42
"oxtail",42
"printed",42
"quoted",42
"screaming",42
"smothered",42
"sparse",42
"vodka",42
"yep",42
"牛肉",42
"speaker",41
"push",41
"mule",41
"casserole",41
"timing",41
"constant",41
"crew",41
"happening",41
"jello",41
"route",41
"xiaolongbao",41
"3pm",41
"bummed",41
"buttery",41
"communicate",41
"creme",41
"driven",41
"eastern",41
"holding",41
"hotter",41
"kay",41
"leather",41
"midnight",41
"overlooked",41
"popped",41
"robinson",41
"shaved",41
"spilled",41
"surrounded",41
"tap",41
"understaffed",41
"component",40
"garage",40
"pair",40
"population",40
"lao",40
"advertise",40
"dropping",40
"tan",40
"advise",40
"cooler",40
"roti",40
"shout",40
"tag",40
"10.99",40
"200b",40
"2018",40
"7.95",40
"cardboard",40
"caring",40
"chuan",40
"downright",40
"flying",40
"fung",40
"furniture",40
"greeting",40
"iceberg",40
"notable",40
"parked",40
"someplace",40
"stewed",40
"subway",40
"tamarind",40
"underneath",40
"ur",40
"味",40
"tastebud",39
"lip",39
"substitution",39
"arm",39
"earn",39
"proceed",39
"apply",39
"truck",39
"grain",39
"basket",39
"translation",39
"force",39
"facility",39
"hall",39
"bi",39
"convince",39
"glaze",39
"storefront",39
"00f1",39
"access",39
"approached",39
"artificial",39
"attended",39
"caused",39
"childhood",39
"choi",39
"claimed",39
"daikon",39
"designed",39
"drank",39
"fifteen",39
"glazed",39
"hing",39
"indo",39
"jalape",39
"lobby",39
"northeast",39
"public",39
"remained",39
"renovated",39
"rudely",39
"severely",39
"shui",39
"tay",39
"training",39
"urge",39
"stair",38
"instruction",38
"sparerib",38
"neighbor",38
"towel",38
"lamp",38
"thigh",38
"palette",38
"accompany",38
"jar",38
"nom",38
"aroma",38
"upgrade",38
"cow",38
"raise",38
"cheesecake",38
"custom",38
"execution",38
"graduation",38
"mao",38
"warn",38
"26",38
"6.95",38
"acknowledged",38
"arguing",38
"chee",38
"cinnamon",38
"columbus",38
"created",38
"definately",38
"fei",38
"forgettable",38
"homey",38
"horribly",38
"info",38
"knocked",38
"mekong",38
"pressed",38
"receiving",38
"replenished",38
"rou",38
"selling",38
"skipped",38
"specially",38
"traveled",38
"virtually",38
"mcdonald",37
"competitor",37
"leek",37
"patty",37
"condition",37
"influence",37
"measure",37
"grow",37
"inspection",37
"mountain",37
"carpet",37
"takeaway",37
"weight",37
"crown",37
"settle",37
"toss",37
"anniversary",37
"cedar",37
"dance",37
"truth",37
"wipe",37
"accepted",37
"addictive",37
"countless",37
"dynamite",37
"hunger",37
"letting",37
"outdated",37
"pissed",37
"radius",37
"shanghainese",37
"shellfish",37
"soap",37
"stared",37
"vanilla",37
"ventured",37
"watering",37
"也",37
"pant",36
"sliver",36
"supply",36
"tower",36
"tj",36
"cockroach",36
"concoction",36
"encounter",36
"craft",36
"temp",36
"exchange",36
"nature",36
"catered",36
"dandan",36
"david",36
"dietary",36
"drowned",36
"esp",36
"foreign",36
"gow",36
"id",36
"idk",36
"koi",36
"occasional",36
"olmsted",36
"oolong",36
"police",36
"reminiscent",36
"rotation",36
"shown",36
"switched",36
"traditionally",36
"wearing",36
"鱼",36
"visitor",35
"bucket",35
"doctor",35
"reference",35
"hide",35
"confirm",35
"equivalent",35
"favourite",35
"pesto",35
"substance",35
"um",35
"atm",35
"avoided",35
"carried",35
"debit",35
"endless",35
"feedback",35
"grabbing",35
"intrigued",35
"laughing",35
"license",35
"mian",35
"murray",35
"noticeable",35
"obsessed",35
"reviewing",35
"roughly",35
"siracha",35
"su",35
"thirty",35
"visible",35
"westlake",35
"分",35
"干",35
"在",35
"sock",34
"sport",34
"governor",34
"clump",34
"joe",34
"aromatic",34
"nail",34
"ladle",34
"butt",34
"combine",34
"gal",34
"demand",34
"video",34
"gum",34
"boot",34
"reply",34
"sangria",34
"breath",34
"century",34
"de",34
"gray",34
"prob",34
"shank",34
"10pm",34
"4.99",34
"5pm",34
"9pm",34
"bim",34
"built",34
"cali",34
"dealing",34
"hired",34
"hunt",34
"identical",34
"matched",34
"newly",34
"pulling",34
"scrumptious",34
"seattle",34
"supposedly",34
"tall",34
"tina",34
"element",33
"aesthetic",33
"strength",33
"ad",33
"shaker",33
"source",33
"han",33
"relationship",33
"upside",33
"construction",33
"indication",33
"planet",33
"6.99",33
"7.99",33
"accommodated",33
"airport",33
"avenue",33
"beachwood",33
"boo",33
"brocolli",33
"chambana",33
"doused",33
"eclectic",33
"farther",33
"heaping",33
"hummus",33
"increased",33
"lorain",33
"mount",33
"naturally",33
"packaging",33
"peppery",33
"rabbit",33
"rancid",33
"remotely",33
"sanitary",33
"seeking",33
"shoo",33
"sprinkled",33
"suburban",33
"suddenly",33
"tandoori",33
"toronto",33
"clothe",32
"sale",32
"standby",32
"gathering",32
"instance",32
"steamer",32
"draft",32
"maintain",32
"survive",32
"trend",32
"sampler",32
"certificate",32
"expand",32
"inform",32
"wedding",32
"conclusion",32
"covering",32
"pepsi",32
"tab",32
"waterfall",32
"5.50",32
"aftertaste",32
"aged",32
"appropriately",32
"bustling",32
"café",32
"converted",32
"devoured",32
"embarrassed",32
"frequenting",32
"hawaii",32
"hire",32
"identify",32
"invited",32
"jackie",32
"jakarta",32
"jellyfish",32
"judging",32
"justice",32
"laden",32
"laughed",32
"mahomet",32
"nondescript",32
"overpowered",32
"peppered",32
"repeated",32
"saltiness",32
"schezwan",32
"shy",32
"silky",32
"status",32
"streetsboro",32
"thailand",32
"thirsty",32
"unremarkable",32
"但是",32
"肉",32
"proportion",31
"fixing",31
"mouse",31
"costumer",31
"ounce",31
"kidney",31
"technique",31
"si",31
"toddler",31
"wind",31
"stare",31
"stretch",31
"tier",31
"incident",31
"chick",31
"baozi",31
"buffett",31
"disclaimer",31
"international",31
"narrow",31
"someday",31
"23",31
"2pm",31
"5.95",31
"7.50",31
"alike",31
"assorted",31
"chai",31
"computer",31
"contemporary",31
"crabmeat",31
"default",31
"dente",31
"deserved",31
"exploring",31
"fashioned",31
"featured",31
"fourth",31
"godzilla",31
"handling",31
"hawaiian",31
"intended",31
"matt",31
"mmm",31
"penn",31
"pine",31
"questioned",31
"reality",31
"regional",31
"solely",31
"statement",31
"sweetened",31
"tour",31
"tremendous",31
"versus",31
"washed",31
"waterfront",31
"wiped",31
"yea",31
"片",31
"油",31
"morsel",30
"candle",30
"resemble",30
"wave",30
"habit",30
"consumer",30
"gut",30
"spill",30
"roach",30
"caveat",30
"lassi",30
"uncle",30
"connoisseur",30
"manhattan",30
"1pm",30
"6.50",30
"accompanying",30
"adjust",30
"aioli",30
"approximately",30
"bethel",30
"boxed",30
"bridge",30
"brunswick",30
"chatted",30
"evo",30
"flank",30
"forgetting",30
"india",30
"maintained",30
"norm",30
"p.m",30
"plated",30
"plump",30
"pumpkin",30
"quail",30
"related",30
"rounded",30
"safety",30
"separated",30
"shaped",30
"smoking",30
"soothing",30
"staring",30
"stating",30
"trio",30
"unimpressive",30
"zhu",30
"还",30
"有",30
"stem",29
"poster",29
"cracker",29
"tub",29
"bear",29
"couch",29
"bird",29
"increase",29
"pita",29
"sleep",29
"burst",29
"shareable",29
"slip",29
"buddha",29
"estimate",29
"franchise",29
"perspective",29
"crop",29
"land",29
"letdown",29
"march",29
"nest",29
"throat",29
"28",29
"alcoholic",29
"apparent",29
"attempted",29
"authentically",29
"bibimbap",29
"diarrhea",29
"dormont",29
"eatstreet",29
"experiencing",29
"history",29
"homestyle",29
"hygiene",29
"ii",29
"involved",29
"osaka",29
"outer",29
"oz",29
"rang",29
"recognized",29
"roe",29
"roof",29
"saki",29
"shoyu",29
"signage",29
"slammed",29
"spicey",29
"sze",29
"tolerance",29
"trek",29
"uh",29
"uiuc",29
"vinegary",29
"wrapping",29
"面",29
"tablecloth",28
"samosa",28
"resident",28
"lb",28
"runner",28
"cigarette",28
"quote",28
"flash",28
"chemical",28
"pen",28
"solution",28
"spa",28
"surface",28
"pear",28
"province",28
"restuarant",28
"extreme",28
"power",28
"capital",28
"fluke",28
"football",28
"hue",28
"pond",28
"rolling",28
"text",28
"valet",28
"alley",28
"avoiding",28
"booked",28
"borderline",28
"brulee",28
"caramel",28
"compelled",28
"corkage",28
"cornstarch",28
"dang",28
"descent",28
"dou",28
"feeding",28
"guaranteed",28
"hitting",28
"largest",28
"lil",28
"lulus",28
"max",28
"medley",28
"palatable",28
"pregnant",28
"premium",28
"resembled",28
"slop",28
"vacation",28
"wishing",28
"rat",27
"olive",27
"band",27
"insist",27
"print",27
"transaction",27
"flip",27
"record",27
"stove",27
"pretzel",27
"quit",27
"concert",27
"courtesy",27
"national",27
"pet",27
"poo",27
"remodel",27
"2014",27
"33",27
"5th",27
"8.95",27
"ahi",27
"attending",27
"bulgogi",27
"cancelled",27
"capitol",27
"cell",27
"charred",27
"chirashi",27
"citrus",27
"complimented",27
"con",27
"consume",27
"crossing",27
"drizzled",27
"dynasty",27
"extended",27
"flagged",27
"hu",27
"isnt",27
"jin",27
"kha",27
"korea",27
"listening",27
"pictured",27
"reflexology",27
"resist",27
"se",27
"sichuanese",27
"slim",27
"strongsville",27
"substantial",27
"tilapia",27
"tipsy",27
"translated",27
"unsanitary",27
"unseasoned",27
"vegas",27
"westside",27
"wilted",27
"鸡",27
"没有",27
"chin",26
"cap",26
"carton",26
"spoonful",26
"action",26
"museum",26
"slide",26
"deck",26
"seek",26
"spin",26
"supermarket",26
"valley",26
"2.50",26
"4pm",26
"8.50",26
"ah",26
"alongside",26
"anne",26
"annie",26
"banquet",26
"candied",26
"chilean",26
"church",26
"competent",26
"consumed",26
"contacted",26
"crawfish",26
"crossed",26
"curried",26
"diversity",26
"expanded",26
"guessed",26
"jumped",26
"learning",26
"listened",26
"lulu",26
"mere",26
"michael",26
"mike",26
"monona",26
"nestled",26
"remaining",26
"reserved",26
"royal",26
"saturated",26
"searched",26
"sending",26
"sizable",26
"subgum",26
"sweating",26
"syrupy",26
"tempted",26
"tikka",26
"toasted",26
"upcharge",26
"washing",26
"yuk",26
"muscle",25
"sinus",25
"vege",25
"belong",25
"interaction",25
"map",25
"accompaniment",25
"speciality",25
"warrant",25
"lump",25
"magazine",25
"method",25
"nerve",25
"niece",25
"blast",25
"compete",25
"diamond",25
"direct",25
"jewel",25
"lay",25
"pool",25
"tenderloin",25
"yogurt",25
"11am",25
"3.50",25
"65",25
"a8",25
"atleast",25
"bat",25
"beach",25
"consisting",25
"creating",25
"crocker",25
"dime",25
"entertainment",25
"facebook",25
"falafel",25
"faux",25
"fruity",25
"gin",25
"heating",25
"mail",25
"mentioning",25
"mousse",25
"muramoto",25
"navigate",25
"northeastern",25
"november",25
"paneer",25
"payne",25
"percent",25
"preface",25
"privacy",25
"pushing",25
"remake",25
"rent",25
"reserve",25
"resolution",25
"responded",25
"rick",25
"smokey",25
"soga",25
"spongy",25
"steel",25
"stream",25
"technically",25
"uninspired",25
"upper",25
"usa",25
"vietnam",25
"服务",25
"偏",25
"人",25
"这",25
"prop",24
"statue",24
"kebab",24
"material",24
"carnivore",24
"essential",24
"30min",24
"burner",24
"sh",24
"shift",24
"translate",24
"jump",24
"pit",24
"title",24
"liver",24
"commercial",24
"join",24
"bake",24
"behavior",24
"brain",24
"festival",24
"ming",24
"performance",24
"routine",24
"train",24
"uw",24
"2013",24
"2016",24
"2019",24
"21",24
"27",24
"4.50",24
"95",24
"advertising",24
"afterward",24
"alaska",24
"altogether",24
"anticipated",24
"august",24
"bap",24
"bloomfield",24
"broad",24
"chapel",24
"comp",24
"complexity",24
"confirmation",24
"corrected",24
"elaborate",24
"existed",24
"formal",24
"ga",24
"gan",24
"grossed",24
"hmm",24
"huh",24
"iffy",24
"inclined",24
"instagram",24
"lasted",24
"library",24
"liter",24
"mcknight",24
"mignon",24
"multi",24
"neighboring",24
"paint",24
"panang",24
"partial",24
"physical",24
"poached",24
"ponzu",24
"potentially",24
"presence",24
"ranged",24
"reached",24
"ringing",24
"scattered",24
"shao",24
"smiled",24
"snowy",24
"supper",24
"underrated",24
"united",24
"vaguely",24
"warming",24
"wouldnt",24
"yang",24
"多",24
"很好",24
"酱",24
"入",24
"香",24
"errand",23
"noddle",23
"knot",23
"queen",23
"teen",23
"mate",23
"creation",23
"tie",23
"indoor",23
"refer",23
"rely",23
"argument",23
"gesture",23
"mound",23
"task",23
"silver",23
"behold",23
"brick",23
"duo",23
"factory",23
"kicker",23
"truffle",23
"whiskey",23
"12.95",23
"2011",23
"3.00",23
"30th",23
"88",23
"99",23
"adjusted",23
"aforementioned",23
"barbeque",23
"bottled",23
"bursting",23
"bye",23
"closely",23
"coma",23
"dating",23
"developed",23
"discuss",23
"elderly",23
"emphasis",23
"epic",23
"fiancee",23
"fox",23
"freakin",23
"grey",23
"heavier",23
"houston",23
"hudson",23
"indonesian",23
"june",23
"lesser",23
"ness",23
"nostalgia",23
"noticeably",23
"oe",23
"ol",23
"overheard",23
"popularity",23
"poultry",23
"produced",23
"rain",23
"sewickley",23
"sg",23
"sp",23
"spoken",23
"stacked",23
"substituted",23
"sunny",23
"tastiest",23
"tiger",23
"touching",23
"umi",23
"void",23
"witnessed",23
"锅",23
"家",23
"配菜",23
"上",23
"dosa",22
"origin",22
"button",22
"caucasian",22
"facial",22
"associate",22
"field",22
"horse",22
"intention",22
"pitcher",22
"duty",22
"flame",22
"wong",22
"homestead",22
"jack",22
"ocean",22
"omelette",22
"raspberry",22
"solo",22
"squeeze",22
"00pm",22
"1.75",22
"2017",22
"9.95",22
"affair",22
"atop",22
"brag",22
"bulk",22
"chix",22
"chock",22
"chosen",22
"clearing",22
"communal",22
"completed",22
"crispness",22
"crusty",22
"crying",22
"csu",22
"dairy",22
"definition",22
"digress",22
"drawn",22
"dug",22
"euclid",22
"exposed",22
"flushing",22
"folded",22
"forgive",22
"friendlier",22
"gamble",22
"goodbye",22
"greek",22
"hopping",22
"ignoring",22
"iron",22
"january",22
"joking",22
"locked",22
"mainstream",22
"mama",22
"manchurian",22
"mission",22
"munch",22
"noting",22
"officially",22
"packing",22
"painted",22
"partially",22
"proved",22
"reopened",22
"repeatedly",22
"ridgeville",22
"rushing",22
"screamed",22
"spotted",22
"study",22
"swallow",22
"thickness",22
"til",22
"trader",22
"treating",22
"uptown",22
"verdict",22
"visually",22
"wider",22
"xiang",22
"zha",22
"口感",22
"麻辣",22
"用",22
"crumb",21
"needle",21
"newbie",21
"chart",21
"escape",21
"vein",21
"attract",21
"image",21
"uniform",21
"hat",21
"chutney",21
"aunt",21
"pairing",21
"restaraunt",21
"senior",21
"outing",21
"coloring",21
"path",21
"proof",21
"quest",21
"turnover",21
"da",21
"freshman",21
"guide",21
"horror",21
"receptionist",21
